_id,detail,discount,link,oldprice,press,price,title 
p25217270,宠物公墓》自出版后备受好评，被认为是斯蒂芬 金的经典作品之一，深刻地探寻了死亡、失去和绝望的本质。每一个读过本书的读者都将难以忘怀。 《宠物公墓》1984年入围世界奇幻文学奖**小说奖，1989年被改编成同名电影，1997年被BBC改编成广播剧，著名导演伯纳文图加目前正在制作新版电影。, (7.49折) ,http://product.dangdang.com/25217270.html,¥45.00,上海文艺出版社,¥33.70, 宠物公墓（斯蒂芬·金小说系列）
p1209018981,, (3.62折) ,http://product.dangdang.com/1209018981.html,¥135.00,unknow,¥48.80, 福尔摩斯全集彩绘注音儿童版福尔摩斯探案集全套4册珍藏版书籍6-8-9-10-12岁小学生课外读物柯南道尔侦探推理小说图
p24197711,苏童通过对库文轩和库东亮这对特殊父子关系的勘察，成功地书写了历史浮沉中一个少年成长的主题，借助一个 寻找 的姿态有效地记录了他们的尴尬青春和荒诞人生，复活了特定的时代风貌和地域文化。《河岸》既留存了苏童写作中一贯的纯粹、诗意和忧郁，又彰显了其精神体积的扩张。杰出的艺术直觉、斑斓而敏感的语言、独特而悠远的叙事一起成就了这个行走在神经末梢上的追梦人，让他在追忆中完成对历史细节的打捞。《河岸》是苏童作品中的扛鼎之作。, (6.87折) ,http://product.dangdang.com/24197711.html,¥45.00,人民文学出版社,¥30.90, 河岸
p1039337560,, (5.99折) ,http://product.dangdang.com/1039337560.html,¥89.40,unknow,¥53.54, 【正版书籍】侦探推理悬疑惊悚恐怖小说畅销书籍 全套9册诡案组.第2季:蛊眼人魔 求无欲著 陵光翼蛇 神隐九黎 现货 重
p25070697,《美德的动摇》是三岛由纪夫*受欢迎大众小说，以古典优雅笔触全新定义了不伦之恋。 《美德的动摇》是三岛由纪夫受法国心理小说的影响创作的都市言情小说，出版之后大获成功，当年畅销 30 万册，原书名中的 よろめき 成为 出轨 的代名词。出现了 动摇夫人（よろめき夫人） 动摇闹剧（よろめきドラマ） 等流行语。小说也被改编为电影。被评价为 拥有优雅灵魂的奢侈小说 。, (7.84折) ,http://product.dangdang.com/25070697.html,¥25.00,上海译文出版社,¥19.60, 美德的动摇（三岛由纪夫作品系列）
p25097695,, (5折) ,http://product.dangdang.com/25097695.html,¥31.80,译林出版社,¥15.90, 我的精神家园
p20948810,iv>, (7.58折) ,http://product.dangdang.com/20948810.html,¥28.00,译林出版社,¥21.20, 经典译林：苔丝（精装）
p1379299877,◆中国小说罕见的恢宏格局！士、农、工、商、兵五大群体；宋、高丽、辽、金、西夏、方腊六方势力；密室、无头尸、比拟杀人、镜像阴谋等超过20种推理诡计；梅船案、飞钱案、化灰案、变身案、萝卜案等80多起大小案件；讼师、牙人、相师、工匠、佃农等《清明上河图》中824个人物。◆口碑奇好！百万人持续追读，豆瓣评分高达8.4分。◆汴京五绝之“相绝”傲然登场，即使你没有读过《清明上河图密码》《清明上河图密码2》《清明上河图密码3》《清明上河图密码4》，依然不影响你直接读《清明上河图密码5》！《清明上河图密码5》的故事独立又精彩！◆北宋农业社会全貌！宗祠、社稷；佃户、小农、地主；稻田务、营缮所；仓子、斗子、乡书手；田租、税绢；耧犁、锄铲、镰斧；葱椒、蔓菁、莴苣；垦荒、浇溉、收刈；造酱、制腊脯、贮皂荚……◆《清明上, (6.51折) ,http://product.dangdang.com/1379299877.html,¥64.90,unknow,¥42.20, 清明上河图密码(5)/冶文彪作品 北京联合出版公司
p25168917,亲爱的，我无法告诉你人生应该怎么过，只能讲个故事给你听。 虎皮妈 【获1000000 阅读量《跳楼者王自梅》作者虎皮妈精选作品集】 * 十二段悲喜人生，一个时代的真实缩影！ 生活总是有太多的事故和意外，有几个真实的人生是快意的呢？这是12个读后让人内心久久无法平静的故事。 人生无定，难以捉摸，每个小人物都在自己的因果里浮沉，或悲或喜，或得或失。这本书里没有底层逆袭、没有主角光环，却直击无数普通人的真实命运，读来让人唏嘘不已。 疯狂股民、假面闺蜜、不良少年、神秘保姆、PS网红、神经质母亲、抑郁产妇 形形色色的人物带着时代的鲜明烙印出场，让你感到似曾相识，仿佛看到了现实生活中自己熟悉的某个人的影子。 * 撞击社会热点，深入人性剖析，是虚构，也是真实！ 虽世间疾苦，人生无常，但众生有, (5折) ,http://product.dangdang.com/25168917.html,¥42.00,湖南文艺出版社,¥21.00, 人间故事
p1001415657,, (5.96折) ,http://product.dangdang.com/1001415657.html,¥42.80,unknow,¥25.50, 再爱一次 (日)渡边淳一 著;竺家荣 译
p25259250,日本唯美派大家永井荷风小说精选，献给绮丽烂熟到顶点的江户风情之挽歌；日本唯美派代表作家永井荷风至高杰作；四季流变物哀之美中投射作家私生活。 他以充满温雅诗情、高迈文明批评以及透彻现实关照的杰出创作，关于江户文学的研究，移植外国文学的功绩，在我国近代文学史上留下了独特而醒目的脚印。 日本文化勋章授奖, (7.74折) ,http://product.dangdang.com/25259250.html,¥38.00,上海译文出版社,¥29.40, 濹东绮谭（永井荷风小说精选）
p25141512,你快乐吗？读完这本书能让你真正快乐起来。 奥利弗夫人与莱蒙小姐首度登场！ 阿加莎笔下又一名侦探帕克 派恩先生的华丽探案集 世界上不快乐的人太多了，不快乐的原因各种各样， 看帕克 派恩先生如何解决 七年之痒 婆媳矛盾 富豪病 甚至谋杀 《更优秀作品请进入新星出版社旗舰店》点击进入, (7.48折) ,http://product.dangdang.com/25141512.html,¥38.00,新星出版社,¥28.40, 惊险的浪漫
p23349427,全书以李自成领导的农民军为主线，描写了崇祯十一年（公元1638年）秋李自成和农民军在陕西潼关南原大战中，经过殊死战斗，几乎全军覆没，潜入深山，惨淡经营，重整旗鼓。后入河南，占洛阳，攻开封，克襄阳，破潼关，入西安，陷太原，所向披靡，于十七年春进入北京，崇祯自尽，明朝灭亡。在李自成走向辉煌胜利的同时，由于战略、政策上的失误等原因，导致山海关之战惨败，回到北京，匆匆登极，退出北京，一路节节溃败，以至撤离西安，败退豫鄂，*后单人独骑牺牲于湖北九宫山，成为我国历史上一大悲剧英雄。 小说在反映上述主线的同时，又浓墨重彩地描写了明朝、满清政权、上层各派政治势力以及张献忠等领导的农民军方方面面的情形，以细致的笔触描摹了从北京到开封、从宫廷到山野、从义军到官军、从关内到关外的人情风俗、典章, (5折) ,http://product.dangdang.com/23349427.html,¥60.00,中国青年出版社,¥30.00, 李自成.第4卷：全2册
p25214484,茅盾文学奖得主阿来，凭《机村史诗》获得 第七届华语文学传媒大奖 年度杰出作家奖 41岁即获得茅盾文学奖的藏族作家阿来，可以说是历届茅盾文学奖*年轻的获奖者之一。而这套《机村史诗》六部曲（原名《空山》）则为他带来了 华语文学传媒大奖 年度杰出作家奖 的荣誉，因为 他的写作，旨在辨识一种少数族裔的声音，以及这种声音在当代的回响。阿来持续为一个地区的灵魂和照亮这些灵魂所需要的仪式写作，就是希望那些在时代大潮面前孤立无援的个体不致失语 。《机村史诗》正是这一评价的*恰当写照。 花瓣式立体结构，书写一座藏族山村的编年史 《机村史诗》（六部曲）由《随风飘散》《天火》《达瑟与达戈》《荒芜》《轻雷》《空山》六部构成，讲述了一个藏族村庄，在过去的政治制度解体后，如何自愿和非自愿地纳入到新的社会体制下。, (5折) ,http://product.dangdang.com/25214484.html,¥36.80,浙江文艺出版社,¥18.40, 机村史诗1：随风飘散
p23744900,3 个出彩女人的不同抉择， 3 段自选爱情的悲喜结局， 红尘俗世中，爱过，恨过，才懂“安全”和“幸福”哪个更胜一筹…… 他是叱咤商界的幽默暖男； 他是风靡高校的全能教授。 彩虹却只要自己心中**的 Soul Mate ！ 施定柔继《沥川往事》后*引人深思的青春力作 超值赠送“本文番外 + 爱情微小说”小册子, (5折) ,http://product.dangdang.com/23744900.html,¥39.00,浙江文艺出版社,¥19.50, 彩虹的重力
p1036165692,, (6.23折) ,http://product.dangdang.com/1036165692.html,¥39.50,unknow,¥24.60, 平原上的摩西 双雪涛 著
p23540847,2014年诺贝尔文学奖得主 王小波推崇备至的法国作家 相关推荐： 2014年诺贝尔文学奖得主帕特里克·莫迪亚诺作品《地平线》, (7.84折) ,http://product.dangdang.com/23540847.html,¥30.00,上海译文出版社,¥23.50, 缓刑（2014年诺贝尔文学奖获得者帕特里克 莫迪亚诺作品）
p25180787,△斯蒂芬 金首次以侦探为主角的长篇小说系列 梅赛德斯先生三部曲 。 △听说过《肖申克的救赎》，怎么可以不读斯蒂芬 金？ △他的所有作品均为全球畅销书，有超过百部影视作品取材自他的小说，汤姆 汉克斯、安东尼 霍普金斯、蒂姆 罗宾斯、凯西 贝茨 都以出演他的电影为荣！ △同名美剧《梅赛德斯先生》热播中，由《权利的游戏》和《迷失》的导演杰克 本德斯执导。 △悬疑类小说*高奖 爱伦 坡奖2015年得主！Goodreads网站年度选书大奖！ △ 疯狂书迷再次犯下罪案，悬疑惊悚，让人欲罢不能！, (5折) ,http://product.dangdang.com/25180787.html,¥55.00,人民文学出版社,¥27.50, 先到先得（“梅赛德斯先生”三部曲）
p25103771,我从地狱来，要到天堂去，路过人间。 破山中贼易，破心中贼难 独一无二的心理学破案推理！！！ 独白者 之 同行相斗 【心理大师】沈跃 兼具天才与疯子气质的心理学博士沈跃曾协助 CIA 、 FBI 和美国警方破获过无数大案要案，可回国后接手的*宗案件便遇上麻烦。那是一起 催眠车祸案 ，沈跃已摸清线索，锁定嫌疑人，但竟因几次在面对面审讯中 误读 其微表情，险些放走罪犯。后经调查发现，凶手背后有一位 高人 指点，教其利用浓妆和夸张情绪反应遮掩微表情，故而逃过了沈跃的 法眼 。这位高人就是云中桑，沈跃的同行，另一位心理学天才。至此二人初次碰面。 之后，沈跃多次主动示好，但云中桑嫉贤妒能，对沈跃百般嘲讽。不过沈跃大师风度，不以为意，在侦破 卢文华被杀案 遇到困境时，还曾放低身段，上门求教。云, (5折) ,http://product.dangdang.com/25103771.html,¥39.80,江苏凤凰文艺出版社,¥19.90, 独白者3:同行
p25242090,"◆历史权谋小说大神冰临神下继口碑作品《死人经》《拔魔》后全新力作,一部讲透五千年朝堂智慧的现象级小说。作者凭借高超的讲故事能力，尤擅草蛇灰线、千里伏笔，斩获豆瓣8.7高分！ ◆三位皇帝接连驾崩，一介黄口孺子被立为傀儡皇帝，内有太后垂帘，侧有兄弟虎视，外有权臣把政，他该如何生存，并夺回属于自己的权力？！ ◆一代铁血帝王的英雄史诗，幼年继位，几起几落。看其如何谋位夺嫡、权衡朝廷、枭除权臣、剿灭边患、安抚万民！醒掌天下权，醉卧美人膝，五千年风华烟雨，是非成败转头空！ ◆《2017猫片胡润原创文学IP价值榜》前百名作品，影视改编重磅筹备中！", (7.08折) ,http://product.dangdang.com/25242090.html,¥42.00,北京联合出版有限公司,¥29.70, 冰临神下;孺子帝.2 (被放逐的帝王）
p24158859,, (7.83折) ,http://product.dangdang.com/24158859.html,¥23.00,上海译文出版社,¥18.00, 电视人（村上春树短篇小说集）
p25246043,※ 小川洋子： 出道30 年，出版作品60 余部，版权输出英、法、德、美、意、西等10 余国，创造日本出版2 个月销售超100 万的文学书销售记录； 芥川奖等日本各大主流奖项得主，百万畅销书女作家。 ※ 法国人喜欢的日本作家TOP1，保罗 奥斯特极度推崇、大江健三郎高度评价。 ※ 日本长销作品，独家引进。唯美设计，进口用纸，环保贴心，更具收藏价值。 ※ 一次没有征兆的自杀，一份完全虚假的简历，一缕虚无缥缈的香气，一段混乱颠覆的过去。 ※ 弘之和路奇，两个名字，两个身份，两段过去。 ※作者以倒叙和插叙的手法揭示了主人公的过往，*后的结尾更是留给了读者很多想象的空间；整体描绘细腻深刻，特别是对记忆和数学元素的运用，独特且隽永。 小川洋子总是能够用非常淡雅和温柔的笔触写透人类*微妙的心理活动，作品深入人心, (5折) ,http://product.dangdang.com/25246043.html,¥38.00,浙江文艺出版社,¥19.00, 冻结的香气
